Age,Income,Outage_sec_perweek,Contacts,Yearly_equip_failure,Tenure,Bandwidth_GB_Year,Age,Gender_Male,Gender_Nonbinary,Area_Suburban,Area_Urban,InternetService_Fiber Optic,InternetService_None,Phone_Yes,OnlineSecurity_Yes,DeviceProtection_Yes,StreamingMovies_Yes,OnlineBackup_Yes
26,20770.05,8.180859,0,0,15.49592,2116.26369,26,1,0,1,0,0,0,1,0,1,0,0
82,10480.49,10.24188,0,3,59.15713,5081.314229,82,0,0,0,1,0,1,1,0,1,0,1
77,54980.0,6.364855,2,0,63.12959,5652.969156,77,0,0,0,1,1,0,1,0,1,1,0
68,49842.25,10.92606,1,0,69.71458,6444.124341,68,0,0,1,0,0,0,1,1,1,0,1
75,30450.19,13.24531173,2,0,5.705926395,1308.999159,75,1,0,0,1,0,0,1,0,1,0,1
57,27078.33,11.26407,3,0,52.07771,4747.251504,57,0,0,0,1,0,0,0,0,0,0,1
72,37340.2,11.06857815,0,0,2.010811355,863.4623731,72,0,0,0,0,0,0,1,0,0,0,1
85,107570.9,12.70753,1,0,1.063338,990.2063632,85,0,0,1,0,0,0,1,1,0,1,0
56,3504.7,8.863330522,0,0,3.605888824,1057.571757,56,1,0,0,0,1,0,1,0,1,1,1
60,44522.71,10.27753,1,0,6.280617,1106.403216,60,0,0,0,0,0,0,1,0,0,0,0
34,30369.33,8.580033,1,0,56.9918,4946.826952,34,1,0,1,0,1,0,1,0,1,0,0
76,9225.43,9.492721,1,0,9.74066,1042.786672,76,1,0,1,0,1,0,1,0,0,1,0
67,13077.96,7.286688,2,0,69.30257,6008.369934,67,1,0,0,1,1,0,1,1,0,0,0
87,53591.84,7.587447184,1,1,7.860641328,1647.423104,87,0,0,0,1,0,0,1,0,0,1,1
64,56783.12,6.337104,0,0,66.35321,6364.433854,64,0,0,0,0,0,0,1,1,0,0,1
45,30502.48,8.034529,0,1,7.521969,1129.471568,45,1,0,1,0,1,0,1,0,0,0,1
34,45021.58,9.031147,2,0,57.86469,5381.978758,34,0,0,1,0,0,0,1,0,1,0,1
85,48415.61,11.76632,1,3,69.14226,6260.501439,85,0,0,0,1,1,0,1,1,1,1,0
41,58384.68,9.290332689,1,0,1.415346194,500.7187258,41,0,0,1,0,1,0,1,1,0,1,1
41,21939.33,16.17011,1,0,67.33827,6127.89199,41,1,0,1,0,0,0,1,0,1,0,0
84,80205.9,8.819698,1,1,50.56974,4729.989422,84,0,0,1,0,0,1,1,0,1,1,1
62,68509.1,12.56449,1,0,13.25185,1639.020185,62,0,0,1,0,0,0,1,0,1,0,1
42,33436.51,4.86844,0,0,62.9209,5341.417352,42,0,0,0,1,1,0,1,0,0,1,0
34,6402.95,7.580234,1,1,3.612294,1195.475034,34,1,0,0,0,0,0,1,0,0,0,0
32,54779.76,16.28075484,0,0,11.62258922,1998.680227,32,1,0,0,1,0,1,1,1,0,1,1
49,9231.72,4.92679,0,0,58.71889,5557.974598,49,1,0,1,0,0,0,1,0,0,1,0
35,23178.69,13.62563,0,0,46.94667,4471.005057,35,1,0,0,0,1,0,1,1,0,1,0
52,16375.5,9.762926,3,0,6.408823,874.6357853,52,0,0,1,0,0,1,1,1,1,0,0
66,72382.94,2.096375,1,0,3.478065,889.8305751,66,1,0,0,1,0,0,1,0,0,0,1
84,28810.43,10.39064,2,0,52.90819,4998.863127,84,0,0,1,0,0,0,1,0,0,0,1
74,64898.67,9.817537,0,0,47.56406,4364.095122,74,1,0,0,1,1,0,1,1,0,0,1
55,27187.1,9.467888,0,0,17.2154,2196.280451,55,1,0,1,0,0,0,1,0,1,1,0
77,24997.36,7.471035,2,0,39.72823,3347.326138,77,1,0,1,0,0,1,1,0,0,0,0
77,53562.86,8.936042397,2,0,18.92157073,1813.614194,77,0,0,1,0,1,0,1,1,1,0,0
50,20931.13,11.41193,1,1,2.110607,411.3879952,50,1,0,0,0,0,1,1,0,0,0,0
43,22872.44,9.411937,2,0,56.46532,5469.097733,43,1,0,0,0,0,0,1,1,0,0,0
77,41646.4,5.185535,2,0,71.07066,6498.14477,77,1,0,0,0,0,0,0,1,0,0,1
55,123272.3,11.69593,2,0,56.39145,5231.943657,55,0,0,1,0,0,0,1,0,1,0,0
89,14208.46,10.42188,1,0,62.79035,5401.505392,89,1,0,0,1,0,1,1,0,1,0,1
28,24072.56,8.991756,0,0,5.395611,1122.653549,28,0,0,0,1,1,0,1,0,0,1,1
87,30081.47,11.67478,1,0,46.41634,4165.771029,87,1,0,0,1,0,1,1,0,0,1,0
73,55112.16,9.915906,1,0,61.52908,5397.665839,73,0,0,0,0,0,1,1,1,0,1,1
43,13289.12,7.950337,1,0,63.56661,5556.021088,43,0,0,1,0,1,0,1,1,1,0,0
47,57660.95,14.20931,0,0,8.873645,1512.005651,47,1,0,1,0,0,0,1,0,0,0,0
71,14975.47,8.496571,4,3,66.28837,6022.470272,71,1,0,0,0,0,1,1,0,0,1,1
35,29541.88,12.10286,2,0,25.07759,3076.415699,35,1,0,0,1,1,0,1,1,1,1,0
44,46676.54,13.43953,1,0,49.05868,4828.989251,44,1,0,1,0,0,0,1,1,1,0,0
18,47106.04,12.54048,0,0,5.129029,794.1801028,18,1,0,0,1,0,1,1,1,1,0,0
40,39468.79,10.02758972,1,1,9.640061615,1698.465833,40,0,0,0,0,0,0,1,1,0,1,1
21,22626.98,11.34087,4,0,5.623623,1235.112132,21,1,0,0,0,0,0,1,0,1,0,0
75,49518.71,9.622553575,2,1,11.45756486,1526.143641,75,1,0,0,1,0,0,1,1,0,0,0
89,26110.4,10.51358,0,0,71.44166,6480.587744,89,1,0,0,1,0,0,1,0,0,0,0
32,58887.16,16.42306,0,0,2.415421,981.7181093,32,0,0,0,1,1,0,1,1,0,1,1
30,12429.48,11.81668,0,2,6.645141,1350.573202,30,1,0,0,0,0,0,0,0,1,1,0
33,21495.16,11.8343,3,0,43.76523,4413.16902,33,1,0,0,0,1,0,1,0,1,1,1
86,8206.64,9.211292,0,0,63.43629,5339.932352,86,1,0,0,0,1,0,1,1,0,0,0
20,11079.6,10.24287,2,1,68.22138,6097.873428,20,0,0,1,0,0,1,1,1,1,1,1
50,137978.3,10.94259,3,2,44.89729,4323.817647,50,0,0,1,0,0,0,1,0,0,1,0
54,35629.29,6.775584,1,2,63.31259,5874.668217,54,1,0,0,1,0,0,1,1,0,0,0
57,24065.76,14.12367,0,1,63.77494,5284.821838,57,1,0,0,0,1,0,1,0,0,0,0
23,8626.93,13.16243,1,0,8.333131,1187.710162,23,1,0,0,0,1,0,1,1,0,0,0
74,44526.16,11.69889,1,1,19.78766,2396.551383,74,0,0,1,0,0,0,1,1,1,1,1
86,85549.31,7.009923,3,0,40.73541,4123.921101,86,1,0,1,0,0,0,1,0,0,0,1
57,50946.72,8.780929,0,0,52.95001,5418.636172,57,0,0,1,0,0,0,1,1,1,1,0
81,30434.99,4.316379108,2,0,13.98469679,1795.290082,81,0,0,0,1,0,1,1,1,1,1,0
66,6649.53,5.254926,1,0,66.61872,5830.697844,66,1,0,0,1,1,0,1,1,1,0,1
80,21741.59,10.03618,0,0,16.66607,1876.277402,80,0,0,1,0,0,0,1,1,0,0,1
55,79012.74,15.36673,0,1,56.08334,5649.459364,55,1,0,1,0,0,0,0,0,1,1,0
83,37471.31,9.731762,1,0,2.464275,1030.224777,83,1,0,0,0,0,0,1,0,1,0,0
29,26894.62,9.850004,0,1,59.11522,5801.742401,29,1,0,0,0,0,0,1,1,0,0,0
37,23757.46,11.89332,0,0,7.816831,1479.383716,37,0,0,1,0,0,0,0,0,0,1,1
47,95706.49,10.76147,1,0,52.69603,5169.811527,47,1,0,0,0,0,0,1,1,1,1,0
57,51151.76,15.23668,3,1,61.08796,5765.465884,57,0,0,0,1,0,0,1,0,1,1,1
78,22880.13,9.256839293,2,2,5.688867768,888.7604416,78,0,0,0,1,1,0,1,0,0,1,0
44,18086.0,12.92213,0,0,25.26752,2351.365618,44,1,0,0,0,1,0,1,0,1,0,1
65,52729.62,11.38611,1,0,60.78096,5489.928745,65,0,0,0,0,1,0,0,1,0,1,0
65,54561.94,7.083133504,0,0,4.266309981,615.1161821,65,1,0,0,1,0,1,1,0,0,0,0
87,20562.72,10.91183,0,0,44.69494,3969.782146,87,1,0,0,1,1,0,1,1,1,0,1
69,78568.26,12.7259,0,0,12.31648,1147.89846,69,1,0,0,0,1,0,1,0,0,0,0
64,58232.67,7.174487,3,0,71.26306,6309.858431,64,0,1,1,0,1,0,1,1,0,0,1
18,196746.0,7.834867,1,0,59.28535,5378.117418,18,1,0,0,0,1,0,1,1,0,1,0
25,32555.42,12.89791,0,0,12.9557,1894.547126,25,0,0,1,0,0,0,1,1,0,1,0
41,95535.14,3.181208,1,0,67.429,6078.61865,41,1,0,0,0,1,0,1,1,0,0,1
30,12942.35,9.110263,2,1,61.19712,5393.585005,30,1,0,0,1,1,0,1,1,0,0,0
44,23066.29,12.20597,0,0,2.096411,293.0174607,44,0,0,0,1,1,0,1,1,0,0,0
20,23660.7,11.64845286,1,1,6.577676916,1329.24842,20,0,0,1,0,1,0,1,0,1,1,0
22,69497.03,10.46818,0,0,6.506483,917.1665939,22,0,0,0,0,1,0,1,1,0,0,1
62,24528.06,13.1717,0,2,1.712499,763.7549084,62,0,0,0,0,1,0,1,0,1,1,1
85,15433.62,13.41929614,2,0,7.321650003,552.7011071,85,0,0,0,0,0,1,1,0,0,0,0
36,35357.64,10.94456682,1,1,4.303849456,682.9095847,36,0,0,0,0,1,0,1,0,0,1,1
44,28155.15,10.16253,0,1,61.90557,5860.250293,44,0,0,0,0,0,0,1,0,0,1,0
70,12621.78,2.911116,2,0,61.33886,5871.888679,70,0,0,1,0,0,0,1,0,1,0,1
44,17324.98,6.669277,2,0,60.45224,5743.829083,44,0,0,0,0,0,0,1,0,0,0,1
79,22667.79,9.57821,1,0,3.212519,897.8110864,79,0,0,0,1,0,0,1,0,0,0,1
81,24835.35,8.191163,0,0,67.99043,6218.7988,81,1,0,0,0,1,0,1,1,1,0,1
33,31250.41,14.32006623,0,0,1.033067819,538.1168657,33,1,0,0,0,1,0,1,0,0,0,1
38,35242.17,9.40677,2,0,71.30636,6233.777957,38,0,0,1,0,0,1,1,1,1,0,0
86,53330.75,12.78548,0,0,65.11343,5372.485557,86,0,0,1,0,1,0,1,0,0,1,0
59,115405.2,10.65683,2,1,65.78,6054.367041,59,0,0,1,0,0,1,1,1,0,1,1
27,48848.88,11.64544,0,0,22.744,2774.912011,27,0,0,0,1,1,0,1,1,0,1,0
29,57966.56,14.13216,1,0,41.22287,4181.563878,29,1,0,0,0,0,1,1,1,0,1,1
47,42200.98,14.23604,1,0,7.675218,1515.545459,47,0,0,0,1,0,0,1,1,0,0,1
89,93936.05,12.63119,1,1,8.301576,1436.945723,89,1,0,0,0,1,0,1,1,0,1,1
22,67252.64,7.576687,0,0,7.658218,1417.62647,22,0,0,0,1,1,0,1,1,0,1,1
37,84100.24,8.571661,2,1,55.74968,4912.337528,37,0,0,1,0,1,0,0,1,0,0,0
57,36057.73,14.84998,1,1,8.526865,902.9358857,57,0,0,0,0,1,0,1,0,0,1,0
74,35612.65,9.207029,2,0,58.61361,4970.482123,74,1,0,0,1,1,0,1,0,0,0,0
88,26458.72,16.47135,1,0,55.78809,4834.33256,88,0,0,0,0,1,0,1,1,1,0,1
60,19383.24,10.76068,0,0,5.810607,903.6901827,60,1,0,0,0,1,0,1,1,1,0,0
67,80127.15,7.583881177,0,0,16.52190477,1630.52375,67,0,0,1,0,1,0,1,1,0,0,0
53,30550.42,8.124258176,1,0,10.77094687,2072.564168,53,0,0,0,1,0,0,1,1,0,1,1
30,21317.81,5.980381113,0,0,7.897660605,996.4395858,30,0,0,0,1,1,0,1,0,0,0,0
64,28409.36,9.8446,0,0,56.736,5176.004699,64,0,0,0,0,0,0,1,0,0,1,0
80,69312.38,7.77294,2,0,54.81081,4751.67301,80,0,0,1,0,0,1,1,1,0,0,0
74,135171.31,4.789435489,0,0,7.273510936,677.1757219,74,0,0,0,1,1,0,1,0,0,0,0
55,16035.67,2.265527,0,0,6.218071,1235.041233,55,0,0,0,0,0,1,1,0,0,1,1
68,92083.74,9.295219,0,0,62.42321,5335.845074,68,0,0,0,0,1,0,1,0,0,1,1
87,48847.09,17.14416,0,3,47.87116,4524.812836,87,1,0,1,0,0,0,1,1,1,0,0
33,86416.45,9.665539,1,1,61.76772,5876.740785,33,0,0,0,1,0,0,1,1,1,1,0
41,24650.49,10.88979,4,0,8.741017,1107.083954,41,1,0,0,0,1,0,1,1,1,0,0
34,22492.61,9.284367,1,0,4.343093,1137.986536,34,0,0,0,1,0,0,1,0,0,0,1
32,30454.69,6.407701,2,0,5.669803,1104.543998,32,0,0,0,0,0,0,1,1,0,0,0
68,32738.97,15.24321,0,0,67.00862,5765.925076,68,0,0,0,1,0,1,1,0,1,1,1
38,21168.49,7.325364653,2,0,2.843930975,567.3663629,38,1,0,0,0,1,0,1,0,0,0,1
19,3379.82,12.36091,0,0,22.13831,2616.565517,19,1,0,0,1,0,1,1,0,0,1,1
60,11250.71,10.93514898,1,1,3.940297464,992.3501481,60,0,0,1,0,0,0,1,0,0,1,0
51,20697.37,11.27574,2,1,9.561875,1108.368947,51,0,0,1,0,0,1,1,1,0,0,0
51,44316.41,15.26191649,2,0,4.440328327,1178.437008,51,1,0,1,0,0,0,1,0,0,0,1
87,20009.09,11.0701,1,1,63.70026,5562.243986,87,1,0,1,0,1,0,1,1,1,0,0
35,12366.54,11.99198,3,0,69.91626,6087.466768,35,1,0,1,0,1,0,1,0,0,1,0
31,80892.92,10.99234942,0,0,7.292787239,1281.533791,31,0,0,0,0,0,0,1,0,1,0,0
86,37938.69,10.75719664,1,0,9.188837964,1477.960194,86,1,0,1,0,0,0,1,1,1,0,0
33,8995.08,4.916377,1,0,15.1242,2057.979176,33,1,0,1,0,1,0,1,1,1,1,0
52,21000.61,8.901128259,1,0,8.284579203,1123.759368,52,1,0,0,1,1,0,1,1,0,0,0
26,44343.75,9.817377,0,2,70.634,6104.035524,26,1,0,1,0,1,0,0,0,0,0,1
30,45289.33,14.31982,2,0,62.56252,5784.798117,30,1,0,0,0,1,0,1,1,1,1,0
84,57107.43,5.33893117,1,2,16.58244758,1981.954133,84,0,0,0,1,0,0,1,0,0,1,1
61,36205.76,8.396047,2,0,49.11866,4787.709945,61,1,0,0,1,0,0,0,1,0,0,0
59,31633.68,7.950571,2,1,66.94354,5597.999017,59,0,0,1,0,0,1,1,0,1,0,0
79,27920.91,11.7079,1,1,47.94402,4427.447401,79,1,0,1,0,0,0,1,0,0,0,0
71,65905.06,8.642574,1,0,2.290777,599.8774496,71,0,0,0,0,0,0,1,0,0,0,0
89,37652.91,14.06726,1,1,71.80429,6125.821735,89,1,0,0,1,1,0,1,1,0,0,1
56,35497.4,11.20268,0,1,8.004483,1422.55591,56,0,0,1,0,1,0,1,1,0,1,1
49,52931.37,11.35043,1,0,10.8754,1837.760704,49,1,0,1,0,0,0,1,1,0,1,1
55,34844.99,11.63888,2,0,3.437502,419.4107069,55,1,0,1,0,1,0,0,0,0,0,0
82,11807.8,14.60834,2,0,51.40304,4835.577166,82,0,0,0,0,0,0,1,0,0,1,1
57,12181.61,12.17617,0,0,12.00591,1318.124689,57,0,0,0,1,1,0,1,0,0,0,1
47,57304.51,9.880673,2,1,68.79305,5837.262258,47,0,0,0,0,1,0,1,0,0,0,0
80,31155.68,7.499758,1,0,14.17599,1663.204506,80,0,0,0,1,1,0,1,1,0,1,0
89,31600.92,4.978546291,2,0,7.251397592,1404.435534,89,1,0,0,1,0,0,1,0,1,0,1
62,7582.93,15.43566,2,1,16.76542,1771.904961,62,1,0,0,0,1,0,1,1,0,1,1
89,38411.45,8.846501,0,0,2.367066,1136.589804,89,1,0,1,0,0,0,1,0,1,1,0
28,18033.25,7.337078,0,1,66.63528,6131.622551,28,0,0,1,0,0,0,1,0,0,1,0
57,33550.48,12.25941,0,1,37.10779,3281.794165,57,1,0,0,1,1,0,1,0,0,0,1
64,17126.28,12.70547,0,0,14.04801,1507.684892,64,1,0,0,0,1,0,0,1,1,0,0
60,51591.16,15.17395,1,0,70.65651,5981.238779,60,1,0,0,0,1,0,1,0,1,0,0
78,13872.89,8.20146,0,0,67.74157,6119.939852,78,0,0,0,0,1,0,1,0,1,1,0
68,46803.94,11.66217,0,0,58.77002,5435.522187,68,1,0,0,0,1,0,0,0,1,1,1
37,61425.51,12.33669,0,0,36.88134,4180.404092,37,0,0,0,0,0,0,1,0,1,1,0
67,82551.97,11.55469,1,0,53.77815,5163.021507,67,1,0,1,0,0,0,1,1,1,0,0
89,19680.77,11.31582,1,2,43.41671,4108.848897,89,1,0,0,0,0,0,1,0,1,0,0
52,36472.39,8.702949,0,1,60.91995,5672.886971,52,1,0,1,0,0,1,1,0,1,1,0
34,25142.24,2.36444,3,0,4.795038,1096.59855,34,1,0,0,0,0,0,1,0,0,0,1
66,107207.5,12.18807,1,0,59.6293,5541.635777,66,1,0,1,0,0,1,0,0,1,1,0
43,27476.28,9.392826,2,0,58.55948,5138.564566,43,1,0,1,0,1,0,1,1,0,0,0
88,9683.56,13.87763,3,0,3.160399,400.9668713,88,0,0,0,0,1,0,0,1,0,0,0
34,5189.69,8.630403,1,1,6.246939,904.6029537,34,1,0,0,0,1,0,1,0,0,1,0
66,64534.56,9.186491,0,0,9.035721,1101.466816,66,0,0,0,1,0,1,1,0,0,1,1
51,33535.84,10.50958,2,1,64.86671,5640.714867,51,1,0,1,0,1,0,1,0,1,0,1
83,32783.94,10.11537,2,2,6.574699,877.990892,83,1,0,1,0,0,1,1,0,1,1,1
84,43041.47,15.37501,4,0,54.17218,5116.876043,84,0,0,0,0,0,0,1,0,0,0,0
75,29161.86,12.09365,0,0,65.26303,5903.302417,75,1,0,0,0,1,0,1,0,0,1,0
19,31193.63,11.55236,1,1,63.27825,6169.677579,19,0,1,0,0,0,0,1,0,0,1,0
35,21977.29,10.24775,1,0,54.28015,5047.950436,35,0,0,0,1,0,1,1,0,0,1,1
79,8771.55,10.71649,1,0,43.19701,3759.112446,79,1,0,0,0,1,0,1,0,0,0,0
82,70308.97,13.82786,0,2,71.4569,6112.430745,82,1,0,1,0,1,0,1,0,0,1,1
89,93474.78,10.06,0,1,54.99066,4622.680672,89,0,0,0,1,0,1,1,0,1,1,0
68,29434.53,7.330071,1,0,69.25731,5842.282612,68,0,0,1,0,1,0,1,0,0,0,0
65,82191.44,7.081175,1,0,63.42517,5552.848067,65,1,0,0,1,0,1,1,1,0,1,0
86,33861.89,4.980976,0,1,6.358996,954.1842126,86,0,0,0,1,1,0,0,0,0,1,1
57,20757.95,11.68326,2,0,51.63534,4769.420216,57,1,0,0,0,1,0,1,0,0,1,0
42,14802.57,9.885448,1,0,68.19039,6308.688863,42,1,0,0,0,1,0,1,1,0,0,1
46,20327.16,11.27511,3,0,53.79108,4529.292662,46,1,0,1,0,1,0,1,0,0,0,0
70,37518.71,9.543357026,2,0,10.24058579,1144.050351,70,0,0,0,1,1,0,1,0,1,0,1
56,6479.72,8.6681168,1,0,8.574105728,945.8621325,56,0,0,0,1,1,0,1,1,1,0,0
26,27274.46,6.309357,2,0,61.41519,5550.413849,26,1,0,0,1,1,0,1,0,0,0,1
61,81068.69,9.040251,4,0,23.08203,2199.664389,61,1,0,0,0,1,0,1,1,0,0,0
34,18136.36,8.704414121,1,0,14.41890198,1971.551928,34,1,0,0,1,0,0,1,0,0,0,0
58,5028.44,11.81175528,0,0,3.106980528,708.8254196,58,0,0,1,0,1,0,1,0,0,0,1
69,47385.23,8.072572,1,0,54.46857,4775.063711,69,1,0,0,1,1,0,1,1,0,1,0
22,129473.6,8.367107,1,1,21.51433,2554.531054,22,1,0,0,0,1,0,1,1,0,1,1
26,21393.98,13.62442766,1,0,21.77701838,2811.648182,26,1,0,1,0,0,0,1,1,0,0,1
83,36319.34,14.84526,1,0,63.47441,5733.683956,83,1,0,0,0,1,0,1,0,1,1,0
61,26699.84,8.689995,1,1,12.35438,1653.932692,61,1,0,0,0,0,0,1,0,0,0,1
67,50109.93,11.98080538,1,0,8.889790813,1710.907598,67,0,0,0,0,0,0,1,1,0,1,0
75,12622.46,9.291799333,1,0,7.822562679,732.0802458,75,0,0,1,0,0,1,1,0,1,0,0
55,14536.31,13.12045068,2,0,14.08939653,1713.178075,55,1,0,0,0,1,0,1,1,0,1,0
69,7401.68,5.864437,0,0,12.38916,1814.711402,69,1,0,0,1,0,0,1,0,1,0,1
28,36474.65,9.177935,0,1,61.70273,5930.301451,28,1,0,1,0,0,0,1,0,1,0,0
79,36381.36,12.46495,1,0,20.16124,1903.284724,79,0,0,0,1,0,1,0,1,1,1,0
81,73761.25,6.47772,0,0,53.45259,5004.005579,81,0,0,1,0,0,0,1,0,1,1,0
47,2260.89,9.632999,0,0,10.3665,1526.714907,47,1,0,0,1,1,0,1,1,0,1,0
88,62359.81,10.26897415,0,0,7.604093453,844.8711719,88,0,0,0,1,1,0,1,1,1,1,0
88,14910.5,17.96334654,2,0,2.451256489,910.9230162,88,0,0,0,1,0,1,1,1,1,1,1
81,34424.64,9.467759,1,1,55.42423,5214.554943,81,1,0,0,1,0,0,1,1,1,0,0
48,23778.28,8.330085,0,0,69.66186,6856.666585,48,0,0,0,1,0,0,1,0,1,1,1
69,29758.35,15.98941,0,0,69.50693,6034.69613,69,0,0,0,0,0,1,1,0,0,0,1
51,11269.01,10.87695,0,0,2.284566,704.9501482,51,1,0,0,1,0,1,0,1,1,1,0
89,45697.72,5.741968,3,0,49.28233,4179.222967,89,1,0,1,0,0,1,1,1,1,0,0
43,11661.07,6.858268186,1,2,4.800346852,1680.337106,43,1,0,0,1,0,0,1,0,0,1,1
23,8549.99,7.733514,0,0,54.2897,4924.466653,23,0,0,0,0,0,1,1,1,1,1,0
66,31680.85,6.006855,0,0,19.30476,2668.981332,66,1,0,0,0,0,0,1,1,1,1,0
71,48597.98,10.84404672,1,1,1.871917709,859.0587897,71,1,0,1,0,1,0,1,1,0,1,0
23,13467.7,5.142512,1,1,67.27106,6447.175354,23,1,0,1,0,1,0,1,1,1,1,1
33,10547.83,10.58659,0,0,59.22886,5590.851555,33,1,0,0,0,0,0,1,0,0,0,1
58,14146.98,11.4116,2,0,63.99811,5635.275035,58,0,0,0,1,1,0,1,1,1,0,0
36,15625.8,4.923851,1,1,58.17786,5515.361269,36,1,0,0,1,0,1,1,0,1,1,0
87,14634.81,12.95729,2,0,54.11361,4868.237911,87,0,0,0,1,1,0,1,0,0,1,0
57,9136.47,6.767055,0,1,63.47945,6223.9084,57,0,0,0,0,0,0,1,0,1,1,1
72,53458.43,15.80514,0,0,69.54041,6727.30047,72,0,0,0,1,0,0,1,1,0,1,1
64,79298.31,11.58716,1,0,67.4011,6322.394651,64,0,0,1,0,0,0,1,0,1,0,1
55,15872.85,11.70709,1,0,5.430488,1045.733553,55,0,0,0,0,0,1,0,0,0,1,0
25,22823.11,9.521566,1,1,29.35795,3232.873635,25,1,0,0,1,1,0,1,1,0,1,1
53,30848.77,7.908414,1,0,63.07092,5768.283353,53,1,0,1,0,1,0,1,1,0,1,0
21,6918.31,13.39688,0,1,56.98256,5000.223337,21,1,0,1,0,0,1,1,0,0,0,0
27,62893.96,9.291642,1,0,21.36386,1999.438675,27,0,0,0,1,0,1,1,1,0,0,0
65,34421.07,9.974199,3,0,4.424083,1151.054935,65,1,0,0,0,0,1,1,1,0,1,1
66,23711.3,17.11399723,2,0,5.136076177,1435.783347,66,0,0,1,0,0,0,1,0,0,1,1
65,20872.03,6.672058888,2,0,9.273178876,1241.342647,65,1,0,0,0,1,0,1,0,0,1,0
44,62383.84,0.9003326,2,0,6.311363,874.5896088,44,0,1,1,0,1,0,1,0,0,1,1
38,30023.57,7.660265,0,0,8.920338,1003.68472,38,1,0,0,1,0,1,1,0,0,0,1
78,40810.36,7.466966,3,0,71.03451,5897.711605,78,0,0,1,0,0,1,1,1,0,0,1
55,35730.59,9.420067912,1,0,13.28051861,1541.165921,55,1,0,1,0,1,0,1,0,0,1,1
70,25213.39,10.63561,1,0,65.25094,6236.771039,70,0,0,0,0,0,0,1,0,1,1,0
18,22633.17,11.01719,0,1,69.66427,6250.190447,18,0,0,1,0,0,1,1,0,1,1,1
43,35261.47,9.83124,1,0,8.386909,834.8359967,43,0,0,0,1,1,0,1,0,0,0,1
41,78642.15,13.54202523,0,0,8.446160069,886.3435693,41,0,0,0,0,0,1,1,1,0,0,1
45,31766.78,14.18102134,0,1,2.389328443,762.3743815,45,1,0,0,1,0,1,1,0,1,1,1
31,11828.76,5.64360936,2,1,20.70165955,2926.290256,31,1,0,0,1,0,0,1,1,1,1,1
23,42754.88,10.0299,0,0,70.68154,6321.473272,23,0,0,0,0,1,0,1,0,1,1,1
40,8434.43,10.36513,3,0,66.64396,5883.186087,40,0,0,0,0,0,1,1,1,0,0,0
84,9285.81,8.965115,2,0,49.67201,4118.129556,84,0,0,0,1,0,1,1,0,0,1,0
88,6953.72,10.35968528,0,0,9.759495559,1663.694612,88,1,0,1,0,0,0,1,1,0,1,0
79,117715.3,12.15027,1,1,71.07998,6522.842043,79,1,0,1,0,0,1,1,1,1,1,0
35,20318.27,4.533903,1,1,7.116216,658.6339621,35,0,0,0,0,1,0,1,0,0,0,0
78,43747.73,11.47664,0,0,66.91612,5863.402923,78,0,0,0,1,0,1,1,0,1,1,1
28,15824.51,6.67582,1,0,43.92326,4136.166396,28,1,0,0,0,0,1,1,0,0,1,1
25,31159.95,6.027816542,3,0,10.6312597,1720.167182,25,0,0,1,0,0,0,1,1,0,1,0
55,12702.36,10.71778,2,0,54.36032,4871.680899,55,1,0,0,1,0,1,1,1,1,0,0
46,76134.13,8.987011,0,2,1.52349,1031.356925,46,0,0,0,0,0,0,1,1,1,1,0
82,60271.58,5.147124,2,0,2.763224,1151.98874,82,1,0,1,0,0,0,1,0,1,0,1
71,26166.52,8.908092,2,1,66.59235,5765.833852,71,0,0,1,0,1,0,1,0,1,1,0
34,134838.8,6.387828,0,0,9.51775,1892.444874,34,1,0,1,0,0,0,1,0,1,1,0
61,43769.04,9.77871,1,0,62.83882,5536.041298,61,0,0,1,0,1,0,1,0,0,0,1
20,17631.83,8.844782,0,0,68.46483,6540.061159,20,0,0,0,0,0,0,1,1,1,1,0
22,65714.5,8.229441,1,0,65.86739,6309.069748,22,1,0,1,0,0,0,1,1,0,1,1
18,33028.82,12.67905,0,0,69.76805,6599.040223,18,0,0,1,0,0,0,1,1,0,1,0
61,56915.0,9.41287,2,0,54.04107,5356.543952,61,1,0,0,1,0,0,1,0,1,0,1
36,42046.1,11.39904,2,0,2.866331,608.6804201,36,1,0,0,1,1,0,1,0,1,0,0
47,11319.52,11.21614,1,0,47.11262,4733.327376,47,0,0,0,0,0,0,1,0,0,0,1
34,38594.57,11.81333,1,1,59.53457,5403.227013,34,1,0,0,1,0,1,1,1,0,1,1
70,54250.18,7.828963,1,1,7.458099,1065.848768,70,1,0,0,1,0,1,1,0,1,0,1
37,26097.52,10.61878,0,0,3.199579,804.7021179,37,1,0,0,0,1,0,1,0,0,1,0
78,26865.42,16.54026,0,0,48.4017,4342.047465,78,0,0,0,1,1,0,1,0,1,1,1
51,2439.79,5.754038,2,0,6.224413,764.0244287,51,0,0,0,0,1,0,1,0,0,0,0
78,9901.54,10.1399,0,1,69.19621,5978.105413,78,0,0,1,0,1,0,1,1,0,0,0
50,13226.92,15.54324,2,0,2.141515,1094.028517,50,1,0,0,0,1,0,1,1,1,1,1
85,15771.28,4.900186,1,0,70.37667,6179.8226,85,0,0,0,1,1,0,1,1,0,1,0
69,36453.31,10.96553586,1,0,20.78013031,1898.877878,69,0,1,0,0,0,1,1,0,0,1,0
